ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Meta: site-sidebar-layout","Meta: site-content-layout","Meta: stick-header-meta","Meta: theme-transparent-header-meta","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Download 1 name","Download 1 URL"
129,simple,,"Hooded Sport Sweetshirt",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Score a wardrobe win no matter the dress code with our Flinto Collection own-label collection. From polished prom to the after party, our London-based design team scour the globe to nail your new-season fashion goals with need-right-now dresses, outerwear, shoes and denim in the coolest.

</div>","There are many variations of passages available, but the majority have suffered alteration in some form, by injected humour.

Score a wardrobe win no matter the dress code with our Flinto Collection own-label collection. From polished prom to the after party, our London-based design team scour the globe to nail your new-season fashion goals with need-right-now dresses, outerwear, shoes and denim in the coolest.",,,taxable,,1,,0,0,,,,,0,,,52.00,"Women, Featured Products, Women > Women's Shirt",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Hooded-Sport-Sweetshirt-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Hooded-Sport-Sweetshirt-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Hooded-Sport-Sweetshirt-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Hooded-Sport-Sweetshirt-4.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
141,simple,,"Market tote",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Our stunning black leather tote bag (compare to luxury designers easily $300 and up) is a beautifully unstructured minimal tote bag made of real, soft &amp; mendable leather with a unique pebbled finish. The perfect day to day city tote to balance your needs for fashion &amp; function that will last you a lifetime. Work, gym, groceries? No problem! Each bag comes with a free, handmade coin purse!

</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"">Our stunning black leather tote bag (compare to luxury designers easily $300 and up) is a beautifully unstructured minimal tote bag made of real, soft &amp; mendable leather with a unique pebbled finish. The perfect day to day city tote to balance your needs for fashion &amp; function that will last you a lifetime. Work, gym, groceries? No problem! Each bag comes with a free, handmade coin purse!</div>",,,taxable,,1,,0,0,,,,,0,,,135,"Women, Accessories, Women > Women's Bags",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Market-tote-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Market-tote-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Market-tote-3.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
151,simple,,"Light Brown Watch",1,0,visible,"Our legacy case-back features a small piece of the same marble that was used to build the Roman Empire, Michelangelo’s David, and other testaments to some of history’s most powerful leaders. This marble serves as a daily reminder to use your time to Build Your Own Legacy and never stop moving forward.","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"">Our legacy case-back features a small piece of the same marble that was used to build the Roman Empire, Michelangelo’s David, and other testaments to some of history’s most powerful leaders. This marble serves as a daily reminder to use your time to Build Your Own Legacy and never stop moving forward.</div>",,,taxable,,1,,0,0,,,,,0,,,550,"Accessories, Women > Women's Watchs",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Light-Brown-Watch-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Light-Brown-Watch-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Light-Brown-Watch-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Light-Brown-Watch-4.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
161,simple,,"Stretchy Push-up Jeans",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>","<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>",,,taxable,,1,,0,0,,,,,0,,,129,"Featured Products, Women > Women's Jeans",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Stretchy-Push-up-Jeans-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Stretchy-Push-up-Jeans-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Stretchy-Push-up-Jeans-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Stretchy-Push-up-Jeans-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Hooded-Sport-Sweetshirt-2-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Stretchy-Push-up-Jeans-0.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
170,simple,,"Peccary Leather Jacket",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

There are many variations of passages available, but the majority have suffered alteration in some form, by injected humour.

Score a wardrobe win no matter the dress code with our Flinto Collection own-label collection. From polished prom to the after party, our London-based design team scour the globe to nail your new-season fashion goals with need-right-now dresses, outerwear, shoes and denim in the coolest.

</div>","<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>",,,taxable,,1,,0,0,,,,,0,,67,97.99,"Best Selling Products, Men > Men's Jacket",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Peccary-Leather-Jacket-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Peccary-Leather-Jacket-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Peccary-Leather-Jacket-1-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Peccary-Leather-Jacket-3.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
176,simple,,"Cool T-Shirt",1,0,visible,"There are many variations of passages available, but the majority have suffered alteration in some form, by injected humour.

Score a wardrobe win no matter the dress code with our Flinto Collection own-label collection. From polished prom to the after party, our London-based design team scour the globe to nail your new-season fashion goals with need-right-now dresses, outerwear, shoes and denim in the coolest.","<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>",,,taxable,,1,,0,0,,,,,0,,45,89.00,"Best Selling Products, Women > Women's T-Shirt",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Cool-T-Shirt-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Cool-T-Shirt-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Cool-T-Shirt-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Cool-T-Shirt-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
180,simple,,"Cotton Printed T-Shirt",1,0,visible,"There are many variations of passages available, but the majority have suffered alteration in some form, by injected humour.

Score a wardrobe win no matter the dress code with our Flinto Collection own-label collection. From polished prom to the after party, our London-based design team scour the globe to nail your new-season fashion goals with need-right-now dresses, outerwear, shoes and denim in the coolest.","<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>",,,taxable,,1,,0,0,,,,,0,,,64.00,"Best Selling Products, Men > Men's T-shirts",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Cotton-Printed-T-Shirt-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Cotton-Printed-T-Shirt-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Cotton-Printed-T-Shirt-1-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
184,simple,,"Basic blazer with classic",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Basic blazer with classic, pointed lapels. Features button-up fastening, chest pocket, side pockets, buttoned cuffs, vent in the back and lining.

</div>","<div class=""woocommerce-product-details__short-description"">

Basic blazer with classic, pointed lapels. Features button-up fastening, chest pocket, side pockets, buttoned cuffs, vent in the back and lining.

</div>",,,taxable,,1,,0,0,,,,,0,,,99.99,"Best Selling Products, Men > Men's Blazer",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Brown.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Dark-Blue.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Dark-Grey.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Green.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Grey.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-Pink.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-4-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-5.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Basic-blazer-with-classic-6.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
206,simple,,"Coco Rose Body Polish",1,0,visible,"<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Coco Rose Body Polish Is A Highly Moisturizing   Gently Exfoliating Blend Of Virgin Coconut Oil &amp; Delicately Floral Moroccan Rose</span></li>
 	<li class=""showHiddenFeatureBullets""><span class=""a-list-item"">Leaves Your Skin Soft   Hydrated With A Light Scent Of Coconut &amp; Rose Petals</span></li>
</ul>",,,,taxable,,1,,0,0,,,,,0,,,87,Beauty,,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Coco-Rose-Body-Polish-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Coco-Rose-Body-Polish-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Coco-Rose-Body-Polish-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Coco-Rose-Body-Polish-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
212,simple,,"Age Delay Eye And Lip Treatment",1,0,visible,"Vitrine products are guaranteed to benefit from the highest quality products and the most trusted brands around the globe. Our main intention is to gain our customer’s trust and make them a secure and win-win shopping experience. We may not be the best but we are trying hard to be the best.","Vitrine products are guaranteed to benefit from the highest quality products and the most trusted brands around the globe. Our main intention is to gain our customer’s trust and make them a secure and win-win shopping experience. We may not be the best but we are trying hard to be the best.",,,taxable,,1,,0,0,,,,,0,,,73.00,Beauty,,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Age-Delay-Eye-And-Lip-Treatment-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Age-Delay-Eye-And-Lip-Treatment-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Age-Delay-Eye-And-Lip-Treatment-2.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
283,simple,,"Black Dress Shirt",1,0,visible,"<div class=""woocommerce-product-details__short-description"">
<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">97% Cotton / 3% Spandex</span></li>
 	<li><span class=""a-list-item"">Hand wash cold, Do not bleach, Hang dry</span></li>
 	<li><span class=""a-list-item"">Classic 3/4 sleeve button down shirts</span></li>
 	<li><span class=""a-list-item"">Classic tailored fit / Front &amp; back detail stitching</span></li>
 	<li><span class=""a-list-item"">Great work shirt and for any formal event</span></li>
 	<li><span class=""a-list-item"">Imported/ Designed in USA</span></li>
</ul>
</div>","<ul class=""a-unordered-list a-vertical a-spacing-none"">
 	<li><span class=""a-list-item"">97% Cotton / 3% Spandex</span></li>
 	<li><span class=""a-list-item"">Hand wash cold, Do not bleach, Hang dry</span></li>
 	<li><span class=""a-list-item"">Classic 3/4 sleeve button down shirts</span></li>
 	<li><span class=""a-list-item"">Classic tailored fit / Front &amp; back detail stitching</span></li>
 	<li><span class=""a-list-item"">Great work shirt and for any formal event</span></li>
 	<li><span class=""a-list-item"">Imported/ Designed in USA</span></li>
</ul>",,,taxable,,1,,0,0,,,,,0,,,80.00,"Women, Women > Women's Shirt",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Black-Dress-Shirt-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Black-Dress-Shirt-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Black-Dress-Shirt-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Black-Dress-Shirt-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Black-Dress-Shirt-3.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
292,simple,,"Bardot Neckline Top",1,0,visible,,"<div class=""woocommerce-product-details__short-description"">

Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.

</div>",,,taxable,,1,,0,0,,,,,0,,,129,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Bardot-Neckline-Top-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Bardot-Neckline-Top-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Bardot-Neckline-Top-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Bardot-Neckline-Top-2-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
297,simple,,"Casual Female A-Line Sashes Long",1,0,visible,"Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.","<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,taxable,,1,,0,0,,,,,0,,,70,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Casual-Female-A-Line-Sashes-Long-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
302,simple,,"Women Black Long Dress Spring",1,0,visible,"<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>",,,,taxable,,1,,0,0,,,,,0,,120,150,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-5.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Women-Black-Long-Dress-Spring-2.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
308,simple,,"Floral Printed Blue Sashes",1,0,visible,"<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>","<div id=""tab-description"" class=""woocommerce-Tabs-panel woocommerce-Tabs-panel--description panel entry-content wc-tab"" role=""tabpanel"" aria-labelledby=""tab-title-description"">
<div class=""woocommerce-product-details__short-description"">

Lorem ipsum dolor sit amet, feugiat delicata liberavisse id cum, no quo maiorum intellegebat, liber regione eu sit. Mea cu case ludus integre, vide viderer eleifend ex mea. His at soluta regione diceret, cum et atqui placerat petentium.

</div>
</div>",,,taxable,,1,,0,0,,,,,0,,,420,"Women, Women > Women's Dress",,,"http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-1.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-3.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-2.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-4.jpg, http://www.abhnetworking.com/wp-content/uploads/2018/06/Floral-Printed-Blue-Sashes-1.jpg",,,,,,,,,0,default,default,default,default,,,,,,,,
